e1,ev,p,q,e,u,tid
15.92638169,-4.681590697,855.9540084,1332.836793,0.783774305,0,CID-D400
16.17099076,-4.728081956,853.9556221,1325.827566,0.784566517,0,CID-D400
16.422041,-4.774758156,851.6145175,1318.042516,0.785361879,0,CID-D400
16.66515501,-4.818644533,849.761639,1313.837911,0.786109703,0,CID-D400
16.91834816,-4.860623336,848.0436436,1308.431245,0.786825022,0,CID-D400
17.16699386,-4.902969697,846.6727427,1302.477414,0.787546604,0,CID-D400
17.41228816,-4.943565511,844.3705331,1296.528746,0.788238356,0,CID-D400
17.66774257,-4.983586145,841.7795761,1290.844218,0.788920308,0,CID-D400
17.91101232,-5.021620694,841.508569,1288.934373,0.789568417,0,CID-D400
18.1707214,-5.060230423,839.1268159,1280.894155,0.790226326,0,CID-D400
18.42400799,-5.09740133,837.8656964,1277.802773,0.790859719,0,CID-D400
18.66240013,-5.134962475,835.9547359,1271.756725,0.791499761,0,CID-D400
18.91254711,-5.171423277,833.4630787,1265.840097,0.792121053,0,CID-D400
19.16637566,-5.205784587,832.20248,1260.966041,0.792706569,0,CID-D400
19.42103894,-5.240035978,830.6860192,1256.381669,0.793290213,0,CID-D400
19.65931896,-5.273498751,829.6567931,1252.850141,0.793860419,0,CID-D400
19.90503685,-5.307065626,827.5681968,1247.415996,0.794432398,0,CID-D400
20.16119518,-5.339807825,825.5326795,1240.06115,0.794990325,0,CID-D400
20.41152905,-5.370983837,824.6847497,1236.020653,0.795521565,0,CID-D400
20.66175701,-5.401656786,822.1554688,1231.350504,0.796044232,0,CID-D400
20.90918176,-5.432265761,822.166026,1230.170057,0.796565809,0,CID-D400
21.1524515,-5.464202476,819.7310659,1224.172861,0.79711001,0,CID-D400
21.41520675,-5.493540705,817.7869612,1217.471543,0.797609934,0,CID-D400
21.65668244,-5.52145,818.1173815,1216.047738,0.798085508,0,CID-D400
21.91310863,-5.548970802,816.1805936,1212.370631,0.798554462,0,CID-D400
22.17078071,-5.574117606,815.1923848,1208.771667,0.798982964,0,CID-D400
22.41650483,-5.597537709,814.6345729,1205.826635,0.799382043,0,CID-D400
22.67177236,-5.622277409,813.7740573,1203.876746,0.799803607,0,CID-D400
22.92803037,-5.645966201,812.9292389,1201.794621,0.800207264,0,CID-D400
23.16857787,-5.667914332,812.463043,1199.85032,0.80058126,0,CID-D400
23.42687911,-5.687879286,811.6817228,1197.700629,0.800921463,0,CID-D400
23.67589858,-5.706865446,810.6923744,1195.129375,0.801244987,0,CID-D400
23.91246551,-5.725660849,810.3502179,1191.884246,0.801565261,0,CID-D400
24.1530504,-5.745503091,809.2074431,1189.078167,0.801903373,0,CID-D400
24.343495,-5.761127155,809.8292934,1191.450286,0.802169607,0,CID-D400
0,0,514.5089549,0,0.739,0,CID-D515
0.019570961,0.003021355,520.4926847,22.23172541,0.738947459,0,CID-D515
0.04285133,0.009714318,531.8273897,55.47438726,0.738831068,0,CID-D515
0.057866769,0.017732948,541.0225976,83.08673684,0.738691624,0,CID-D515
0.091067506,0.026051826,549.6714251,108.4264454,0.738546959,0,CID-D515
0.104899614,0.034630919,558.4199425,132.7099496,0.738397768,0,CID-D515
0.116763589,0.043658383,566.4374128,155.5900316,0.738240781,0,CID-D515
0.139479882,0.053604893,575.2212439,184.9368418,0.738067811,0,CID-D515
0.17410307,0.06343645,583.4000955,209.113239,0.73789684,0,CID-D515
0.185194507,0.073949142,592.9580226,236.0102052,0.737714024,0,CID-D515
0.211270728,0.084732915,601.5332103,258.584665,0.737526495,0,CID-D515
0.23564246,0.094105808,609.2923366,285.8223465,0.7373635,0,CID-D515
0.249768868,0.105063439,617.852611,308.9351361,0.737172947,0,CID-D515
0.278365033,0.115175228,625.3626036,332.8559103,0.736997103,0,CID-D515
0.302693847,0.125359649,633.4062737,356.5472185,0.736819996,0,CID-D515
0.32843898,0.135311306,640.8680833,382.7853719,0.736646936,0,CID-D515
0.352301818,0.146650967,649.9773777,403.151429,0.73644974,0,CID-D515
0.37290896,0.156101066,656.890282,425.6893185,0.736285402,0,CID-D515
0.395815323,0.165086781,663.8772533,451.415909,0.736129141,0,CID-D515
0.416857784,0.175608052,671.9032812,471.80012,0.735946176,0,CID-D515
0.436324514,0.184234613,677.506171,492.297442,0.73579616,0,CID-D515
0.469047013,0.194143949,685.6521495,513.2973516,0.735623837,0,CID-D515
0.497293697,0.204077305,692.4216543,532.9668341,0.735451096,0,CID-D515
0.507753615,0.213288921,699.3691247,553.3668285,0.735290906,0,CID-D515
0.533566192,0.221757066,705.489187,577.0895597,0.735143645,0,CID-D515
0.556864954,0.231477674,712.1186066,594.5551281,0.734974603,0,CID-D515
0.579335998,0.239849167,719.0977721,614.937228,0.734829023,0,CID-D515
0.678876896,0.274768325,743.8317011,689.5023053,0.734221779,0,CID-D515
0.774450873,0.30777104,768.4877217,760.3227127,0.733647862,0,CID-D515
0.86679368,0.336796753,788.7340794,822.0450675,0.733143104,0,CID-D515
0.951920002,0.36530604,810.3793181,888.3400106,0.732647328,0,CID-D515
1.04999553,0.391176572,829.0855953,943.533663,0.732197439,0,CID-D515
1.153754731,0.414254511,846.1895316,997.1808254,0.731796114,0,CID-D515
1.246882338,0.435716827,863.6769617,1045.753008,0.731422884,0,CID-D515
1.346233167,0.455278716,878.6787553,1092.172372,0.731082703,0,CID-D515
1.439869668,0.472304221,892.6055651,1135.940628,0.73078663,0,CID-D515
1.535474302,0.487837064,906.2603616,1175.492656,0.730516513,0,CID-D515
1.63657867,0.501512371,919.3235811,1214.264889,0.7302787,0,CID-D515
1.72790982,0.512503744,929.1844698,1243.579674,0.73008756,0,CID-D515
1.83602221,0.522652707,940.8661432,1278.122616,0.729911069,0,CID-D515
1.927224604,0.530670193,950.4376101,1308.142617,0.729771645,0,CID-D515
2.026262739,0.537137826,960.2768089,1336.517503,0.729659173,0,CID-D515
2.122272035,0.541836569,968.2156863,1361.466518,0.729577462,0,CID-D515
2.221285646,0.545182192,976.1955367,1384.902112,0.729519282,0,CID-D515
2.313101165,0.547260482,983.5109975,1407.28937,0.72948314,0,CID-D515
2.42231718,0.548363108,991.6982752,1430.966314,0.729463966,0,CID-D515
2.520588909,0.547537282,997.6776539,1448.892182,0.729478327,0,CID-D515
2.62004397,0.546188738,1005.012275,1469.850143,0.729501778,0,CID-D515
2.715464666,0.543563139,1010.004922,1486.151172,0.729547437,0,CID-D515
2.811602718,0.540021353,1014.873618,1501.223573,0.729609029,0,CID-D515
2.905024626,0.535640017,1020.32614,1516.116416,0.72968522,0,CID-D515
3.000690572,0.529961607,1025.611205,1532.849077,0.729783968,0,CID-D515
3.10766868,0.523532863,1030.045537,1545.217808,0.729895764,0,CID-D515
3.202365888,0.516074125,1034.454545,1558.562706,0.730025471,0,CID-D515
3.298375184,0.507945118,1038.369863,1571.864688,0.730166834,0,CID-D515
3.411674615,0.499292821,1042.249936,1582.049745,0.730317298,0,CID-D515
3.497346618,0.488919101,1045.182086,1592.694454,0.730497697,0,CID-D515
3.529566355,0.485597498,1046.79173,1596.667006,0.73055546,0,CID-D515
3.636691613,0.480310841,1051.761395,1609.119822,0.730647394,0,CID-D515
3.738323269,0.467029002,1054.023859,1618.593173,0.730878366,0,CID-D515
3.843805351,0.454279032,1058.106543,1628.384957,0.731100088,0,CID-D515
3.939894354,0.440876522,1059.675967,1635.487577,0.731333157,0,CID-D515
4.03199191,0.427434551,1063.190169,1645.0214,0.731566913,0,CID-D515
4.136223217,0.413481872,1065.831798,1652.345967,0.73180955,0,CID-D515
4.232483895,0.399175186,1068.139334,1658.327419,0.732058344,0,CID-D515
4.333594394,0.384135322,1070.55737,1667.588784,0.732319887,0,CID-D515
4.436164131,0.368627643,1072.100378,1671.402932,0.732589565,0,CID-D515
4.532277659,0.352925517,1075.149516,1680.063512,0.732862625,0,CID-D515
4.785106022,0.312692824,1079.421901,1693.19428,0.733562272,0,CID-D515
5.030871181,0.270048422,1085.279012,1708.799081,0.734303858,0,CID-D515
5.27663021,0.225600815,1086.795755,1715.950628,0.735076802,0,CID-D515
5.525632671,0.179378598,1092.334148,1730.760372,0.735880606,0,CID-D515
5.772256206,0.13258162,1095.567721,1738.917216,0.736694406,0,CID-D515
6.021589754,0.082871376,1097.733702,1748.32505,0.737558867,0,CID-D515
6.26606735,0.032600669,1100.889285,1756.729548,0.738433074,0,CID-D515
6.520912896,-0.019096361,1102.295105,1761.667133,0.739332086,0,CID-D515
6.771411383,-0.072479927,1102.866171,1766.799766,0.740260426,0,CID-D515
7.013148309,-0.125007358,1104.859211,1771.563508,0.741173878,0,CID-D515
7.269710605,-0.179016585,1106.829432,1774.704097,0.742113098,0,CID-D515
7.514298564,-0.23307042,1108.101038,1780.298755,0.743053095,0,CID-D515
7.758757766,-0.28805817,1109.266199,1783.219254,0.744009332,0,CID-D515
8.006785358,-0.342269278,1111.051923,1784.386353,0.744952063,0,CID-D515
8.252967443,-0.398407122,1110.418872,1786.052725,0.7459283,0,CID-D515
8.499541928,-0.454597009,1110.489649,1786.421345,0.746905442,0,CID-D515
8.7570607,-0.510560423,1111.296729,1786.783513,0.747878646,0,CID-D515
9.002862647,-0.566664525,1111.290118,1786.408918,0.748854296,0,CID-D515
9.252803189,-0.623020264,1110.933087,1785.354796,0.749834322,0,CID-D515
9.498764549,-0.678642253,1110.667291,1783.836312,0.750801589,0,CID-D515
9.760814317,-0.734567921,1109.6653,1781.537188,0.751774136,0,CID-D515
10.00215884,-0.789958862,1108.686745,1777.807145,0.752737385,0,CID-D515
10.24942616,-0.844714992,1108.379329,1777.946214,0.753689594,0,CID-D515
10.48673019,-0.900542294,1107.570974,1774.252352,0.75466043,0,CID-D515
10.73683628,-0.955145154,1107.456346,1772.31196,0.755609974,0,CID-D515
10.99420177,-1.011443703,1104.628898,1766.944012,0.756589006,0,CID-D515
11.2433759,-1.065126374,1104.307108,1764.892545,0.757522548,0,CID-D515
11.49713009,-1.118885108,1102.780413,1759.974802,0.758457412,0,CID-D515
11.73965794,-1.172167448,1101.503923,1756.186758,0.759383992,0,CID-D515
11.98647768,-1.22482756,1100.566678,1752.360888,0.760299751,0,CID-D515
12.23351814,-1.276874021,1098.584,1747.999618,0.761204839,0,CID-D515
12.48679408,-1.329291074,1097.926563,1745.491216,0.762116372,0,CID-D515
12.73336857,-1.380416202,1096.973368,1741.457987,0.763005438,0,CID-D515
12.98067267,-1.431186179,1096.302859,1739.214756,0.763888328,0,CID-D515
13.23456787,-1.481504926,1095.395363,1735.296685,0.764763371,0,CID-D515
13.47453287,-1.531357002,1093.355151,1729.483829,0.765630298,0,CID-D515
13.73327789,-1.579400725,1092.99874,1728.370666,0.766465779,0,CID-D515
13.97857094,-1.628052379,1091.328858,1724.115779,0.767311831,0,CID-D515
14.23101304,-1.675279999,1089.812807,1718.689974,0.768133119,0,CID-D515
14.47221654,-1.721417575,1088.390469,1714.321509,0.768935452,0,CID-D515
14.72964948,-1.76732925,1087.336962,1710.749285,0.769733856,0,CID-D515
14.98363052,-1.812474004,1086.382339,1707.122971,0.770518923,0,CID-D515
15.22280458,-1.857108623,1084.563834,1702.736361,0.771295119,0,CID-D515
15.46370765,-1.900763003,1083.011233,1697.380255,0.772054269,0,CID-D515
15.72415103,-1.943351358,1081.361035,1692.962048,0.77279488,0,CID-D515
15.97118536,-1.98512361,1079.918285,1687.81004,0.7735213,0,CID-D515
16.21179414,-2.026436054,1078.067942,1682.912269,0.774239723,0,CID-D515
16.46923933,-2.066383368,1075.895981,1676.593535,0.774934407,0,CID-D515
16.72810085,-2.106267202,1073.600559,1670.14127,0.775627987,0,CID-D515
16.9711376,-2.144797345,1072.737111,1665.828681,0.776298026,0,CID-D515
17.20981503,-2.182601745,1070.518012,1660.789373,0.776955444,0,CID-D515
17.4675484,-2.220161371,1067.733783,1653.519955,0.777608606,0,CID-D515
17.71614007,-2.256796233,1065.94976,1646.954036,0.778245686,0,CID-D515
17.96216887,-2.292219807,1063.678002,1639.67965,0.778861702,0,CID-D515
18.21961407,-2.327373444,1061.570332,1633.671755,0.779473024,0,CID-D515
18.45635402,-2.361214567,1058.88515,1627.176104,0.780061521,0,CID-D515
18.72264662,-2.394076023,1056.855486,1619.095841,0.780632982,0,CID-D515
18.96345772,-2.42603559,1054.354134,1611.240229,0.781188759,0,CID-D515
19.21064533,-2.4577704,1051.688917,1606.533739,0.781740627,0,CID-D515
19.45346749,-2.487929622,1050.029154,1599.319459,0.782265096,0,CID-D515
19.71107823,-2.518172342,1047.785726,1592.379818,0.782791017,0,CID-D515
19.95863372,-2.546917251,1046.957987,1588.408265,0.783290891,0,CID-D515
20.21086735,-2.575556359,1044.273457,1581.846216,0.783788925,0,CID-D515
20.45101628,-2.602848639,1043.088575,1578.343387,0.784263538,0,CID-D515
20.70233022,-2.629595325,1040.698075,1571.451687,0.784728663,0,CID-D515
20.94502363,-2.655579666,1039.078548,1565.324082,0.78518053,0,CID-D515
21.20678522,-2.681421604,1036.663964,1559.625559,0.785629922,0,CID-D515
21.44651723,-2.705625044,1035.578181,1555.179228,0.78605082,0,CID-D515
21.69757366,-2.729234851,1033.266564,1548.932404,0.786461394,0,CID-D515
21.95211878,-2.75271312,1031.861056,1543.502189,0.786869681,0,CID-D515
22.20107219,-2.775817937,1030.090701,1539.559072,0.787271474,0,CID-D515
22.45593613,-2.797568493,1029.223704,1535.073316,0.787649716,0,CID-D515
22.69346701,-2.818947312,1026.896856,1529.179109,0.788021494,0,CID-D515
22.94045842,-2.839125138,1026.474293,1526.527372,0.788372386,0,CID-D515
23.19779326,-2.859634667,1023.623805,1517.942664,0.788729047,0,CID-D515
23.44689382,-2.879183973,1022.116384,1514.731099,0.789069009,0,CID-D515
23.69421018,-2.897459655,1020.374467,1509.406281,0.789386823,0,CID-D515
23.94502137,-2.915061065,1019.233581,1505.212362,0.789692912,0,CID-D515
24.18978713,-2.932267292,1016.984072,1499.015567,0.789992128,0,CID-D515
24.3719528,-2.944444789,1015.774171,1494.062663,0.790203895,0,CID-D515
24.61652236,-2.956670897,1015.593728,1494.840041,0.790416507,0,CID-D515
24.87174805,-2.980185768,1012.453161,1486.789834,0.790825431,0,CID-D515
25.11352176,-2.998311612,1009.913143,1479.210172,0.791140639,0,CID-D515
25.36693872,-3.013907936,1006.992247,1472.286918,0.791411859,0,CID-D515
25.61819749,-3.028267809,1004.422135,1464.285986,0.791661577,0,CID-D515
25.87266289,-3.040884526,1003.295996,1459.635273,0.791880982,0,CID-D515
26.11316131,-3.052775501,1001.285929,1453.359751,0.792087766,0,CID-D515
26.37096212,-3.064305034,998.5379047,1444.719621,0.792288265,0,CID-D515
26.62408478,-3.075317567,995.8021099,1437.367453,0.792479772,0,CID-D515
26.87580952,-3.084120274,994.3945029,1432.796503,0.792632852,0,CID-D515
27.12181993,-3.092029671,992.763563,1428.046492,0.792770396,0,CID-D515
27.36841894,-3.099134402,990.6512525,1421.610183,0.792893947,0,CID-D515
27.63025411,-3.105444191,987.6610575,1413.492448,0.793003674,0,CID-D515
27.87785865,-3.11107742,986.4805723,1409.118501,0.793101636,0,CID-D515
28.13806904,-3.115525097,984.1456814,1403.562644,0.793178981,0,CID-D515
28.3404985,-3.119691399,982.6441979,1398.749979,0.793251433,0,CID-D515
28.34101352,-3.119732576,980.7622533,1393.404021,0.793252149,0,CID-D515
28.37529949,-3.120111175,982.4495231,1398.658388,0.793258733,0,CID-D515
0,0,102.0708752,0,0.948,0,CID-L100
0.000509402,0.000103298,102.6896361,3.024541778,0.947997988,0,CID-L100
0.011865344,0.002862557,104.7241057,10.43995338,0.947944237,0,CID-L100
0.023395228,0.006451235,105.5142602,10.15040916,0.94787433,0,CID-L100
0.03987004,0.008141061,105.8132163,10.84493532,0.947841412,0,CID-L100
0.050486727,0.008515363,105.3422294,11.64156572,0.947834121,0,CID-L100
0.060954321,0.009859446,106.0014689,11.8998158,0.947807938,0,CID-L100
0.072422083,0.010443381,105.8329896,10.88293959,0.947796563,0,CID-L100
0.089002503,0.010978098,105.754381,11.53809329,0.947786147,0,CID-L100
0.106042627,0.01111603,106.1960631,13.10533363,0.94778346,0,CID-L100
0.122939871,0.012782159,106.5054788,13.07748435,0.947751004,0,CID-L100
0.13686146,0.013037364,107.2623069,15.52457294,0.947746032,0,CID-L100
0.14334702,0.013823641,106.8077194,15.34859646,0.947730715,0,CID-L100
0.1580265,0.01487606,108.0301529,17.16335369,0.947710214,0,CID-L100
0.172271125,0.015029792,107.9346023,18.47059836,0.94770722,0,CID-L100
0.190578542,0.016761544,109.0913871,20.59225088,0.947673485,0,CID-L100
0.205860608,0.017669955,108.475311,19.90070792,0.947655789,0,CID-L100
0.222037234,0.017594001,109.2652523,21.07254251,0.947657269,0,CID-L100
0.226764735,0.018981226,109.8661938,21.87594854,0.947630246,0,CID-L100
0.237244753,0.019672104,109.5013168,22.08065549,0.947616787,0,CID-L100
0.258018423,0.0215108,109.7444524,21.49592816,0.94758097,0,CID-L100
0.268156769,0.021259241,109.3945355,21.74828148,0.94758587,0,CID-L100
0.281749111,0.02250428,110.4723932,28.02307278,0.947561617,0,CID-L100
0.292011701,0.031799235,112.6518224,32.32355054,0.947380551,0,CID-L100
0.307094976,0.037420444,112.9612498,36.74513753,0.94727105,0,CID-L100
0.322582045,0.047236748,114.7179184,40.45011762,0.947079828,0,CID-L100
0.337808201,0.060683049,114.6346192,43.02204451,0.946817894,0,CID-L100
0.345293928,0.060920026,113.8239985,46.73823948,0.946813278,0,CID-L100
0.35754443,0.07094171,115.5938551,49.2116103,0.946618055,0,CID-L100
0.370559034,0.089033362,118.4074843,51.32258626,0.94626563,0,CID-L100
0.381094963,0.102988859,119.9657493,53.55338788,0.945993777,0,CID-L100
0.390941334,0.106871631,118.8637774,57.57103623,0.945918141,0,CID-L100
0.407714333,0.121446306,121.5965033,60.93730702,0.945634226,0,CID-L100
0.427065405,0.132265811,123.3908371,62.30111162,0.945423462,0,CID-L100
0.44173246,0.139662522,122.8600452,65.24219953,0.945279374,0,CID-L100
0.461537024,0.15492686,123.8864082,65.76387834,0.944982025,0,CID-L100
0.472942663,0.159314575,123.4781991,69.7677346,0.944896552,0,CID-L100
0.494983626,0.172299683,125.406355,70.39023829,0.944643602,0,CID-L100
0.509439466,0.18168396,126.58797,72.73121925,0.944460796,0,CID-L100
0.533723042,0.192665704,127.6566706,75.33040274,0.944246872,0,CID-L100
0.540500576,0.200890618,127.6578777,78.23726366,0.944086651,0,CID-L100
0.551912427,0.21186507,128.5247744,79.24797683,0.943872868,0,CID-L100
0.566896307,0.221155164,129.0940363,82.86196197,0.943691897,0,CID-L100
0.584706747,0.229550216,129.2793082,85.4043032,0.943528362,0,CID-L100
0.599864568,0.242444786,131.00881,86.77230683,0.943277176,0,CID-L100
0.608940624,0.251356325,131.1344584,88.8668814,0.943103579,0,CID-L100
0.623247371,0.262071318,132.4642441,91.32582988,0.942894851,0,CID-L100
0.636342735,0.269153276,132.3273768,91.31512099,0.942756894,0,CID-L100
0.651556466,0.280438228,134.628972,94.95532262,0.942537063,0,CID-L100
0.661669963,0.285205713,133.3074646,97.40221991,0.942444193,0,CID-L100
0.678511297,0.293978104,135.7043104,98.02188305,0.942273307,0,CID-L100
0.690314518,0.303660121,134.5506275,100.5333751,0.942084701,0,CID-L100
0.701303939,0.312818967,134.8751009,101.7681968,0.941906287,0,CID-L100
0.715436744,0.322313834,136.7904042,103.9666315,0.941721327,0,CID-L100
0.73477539,0.337268886,137.1637625,105.9692938,0.941430002,0,CID-L100
0.756288315,0.342080121,138.805901,107.2932399,0.941336279,0,CID-L100
0.768812154,0.349498707,137.6664577,108.4730613,0.941191765,0,CID-L100
0.784423467,0.359464489,140.1578171,110.5845447,0.940997632,0,CID-L100
0.797562317,0.36765173,138.7911255,112.4104868,0.940838144,0,CID-L100
0.812129977,0.378776875,141.1797146,114.1356515,0.940621426,0,CID-L100
0.825622923,0.386498062,140.4117221,116.111696,0.940471018,0,CID-L100
0.837028562,0.39536099,140.8794222,117.286064,0.940298368,0,CID-L100
0.846912207,0.400756767,141.8262821,118.0412604,0.940193258,0,CID-L100
0.856684032,0.413638578,143.2608731,120.463172,0.939942321,0,CID-L100
0.871264117,0.417506767,141.491828,121.5038986,0.939866968,0,CID-L100
